,y_test,prediction
6601,319.584,1590.9048247908188
4388,1378.206,1504.0954435066478
1755,2342.9502,3726.2408662335947
59,892.172,814.4216105145874
5671,822.263,553.8609094646067
3710,2451.4756,2726.949509378487
7403,183.7608,1206.741049656804
6292,1457.4362,2174.030667816114
7731,1076.5986,1371.5754753712745
6677,4119.9704,2394.8592911678115
5979,1727.751,1972.6891771381536
5536,1845.5976,2540.900559003072
4552,400.8116,-752.8553835790594
1770,1956.1204,1373.5027755016224
2022,2087.9488,1146.4017910417942
1477,540.6296,725.7808522406483
1303,253.004,74.84679865681164
3829,3568.688,2829.061373262094
2020,3083.9856,1910.370833203037
272,1929.4884,1387.4510600577266
7091,2885.5772,1985.9829224238272
6406,3085.3172,3426.567470520178
5049,502.0132,682.0554834275732
1781,2087.9488,1990.0394087150078
8045,3515.424,2419.729452874514
7265,1480.0734,654.47015031307
2062,253.6698,-591.2482829080868
461,759.012,694.1595160264105
1415,3844.995,3769.914810901226
2193,1062.6168,2810.8707199553364
6115,2612.5992,2314.1239788885223
647,2478.7734,2549.7169827387424
1343,2021.3688,2994.140654873143
8318,316.9208,514.4245892131639
6797,1238.388,1673.989594049387
164,2769.728,3375.6839246245336
4458,2245.0776,2889.66603602319
4343,1038.648,1745.9742186378821
2944,157.1288,-1036.7479441111645
1121,593.2278,1071.6705393468242
7413,1733.7432,1075.8046621445592
7551,3229.7958,3422.3333392521545
4887,1749.7224,2291.410411073114
7104,768.999,733.7034158013627
4475,3395.58,3439.7608012821174
2726,2556.672,2202.3894015667847
1214,1713.7692,1960.6951871265564
3783,4074.696,2686.014479692086
5157,1800.3232,3578.761862988862
5829,2687.8346,3455.36345529717
2889,1737.738,2815.0405878431993
3391,2376.906,1900.5657421877272
7065,2749.754,3006.0651097591517
181,988.713,2978.414563650819
4356,3579.3408,1874.245069039446
2519,982.055,696.3970879802539
1832,5785.802,3679.511034113775
2276,206.398,-190.82451496607155
3566,3323.0078,2458.96834052774
3365,3048.6982,2667.170401360475
2466,1800.3232,3425.610367978812
1580,319.584,791.8043725231734
5753,1662.5026,2383.7068850882224
2481,1192.4478,2091.1588723719265
220,1995.4026,1110.4902150018136
3774,3271.0754,2830.8358324019764
656,938.778,2788.78051957171
7623,739.038,1233.460100760378
429,848.895,987.151778222468
2493,4687.232,3304.2320518622046
2597,1186.4556,1734.7071049732565
1543,78.5644,501.62430623797184
920,50.6008,-1146.062340294838
5915,1264.3542,2428.6673626720867
8398,1367.5532,1646.8027261337036
3239,3693.8584,2992.4344219732293
6470,4152.5946,2903.3705347184887
4701,2220.443,1645.4168582469852
4909,127.1678,42.89389965758437
944,1549.9824,2962.174984549535
1131,211.7244,-70.73024311478434
7363,1071.938,942.7901198689796
4576,1955.4546,2670.484252936283
1157,3048.6982,2526.7977124481004
1625,2267.049,2052.46290951587
6704,195.7452,1080.649701774967
755,669.129,1006.1381039106127
4045,3089.312,2971.8205470510848
3742,2570.6538,3571.766825782307
7178,2836.308,2815.4401268617994
5510,1597.92,2492.292362343547
361,2756.412,1853.2202131510876
2933,3119.9388,3421.277714313638
7235,627.1836,1904.1818613056755
6265,1584.604,2370.221658475448
7064,2380.9008,2996.533808404816
7006,3904.917,3970.625003882944
2363,4101.328,2899.1568437088963
4600,4602.6754,3431.736862110113
2232,3123.9336,2760.4744251560314
6862,165.7842,-877.846171820421
5191,1301.639,1244.8586513255304
6514,2376.906,2428.9109891795524
825,1267.0174,1950.4589368072616
4606,4660.6,3453.253477536721
5914,2343.616,1696.4505763092648
6669,1670.4922,2129.712476397571
3702,48.6034,-1015.1422067276212
46,2428.8384,2261.165065999837
8120,1471.418,2044.3181030043543
90,369.519,12.482575746011662
1820,2862.94,1787.5435660107953
2296,1061.951,717.0654988268057
4367,5201.2296,2672.3398915036832
2633,690.4346,864.6488903689118
2566,1832.2816,3616.5789545024263
8176,809.6128,1769.2540998793338
2457,5099.3622,3417.2945877555658
7137,822.263,957.5745550889184
3202,539.298,865.0974645462408
5787,3866.9664,1760.312463816708
5764,3315.0182,3858.0316556204543
1128,1506.0396,1635.5273971017496
3915,210.3928,1483.2884261121571
4946,2143.876,2437.5240834230835
1568,2173.1712,2013.9299472194632
5280,1428.141,1526.8870325890975
7133,117.1808,-863.095382531604
2973,870.8664,2368.817641443624
8436,527.3136,998.622830622837
4759,1304.968,1908.1552549939877
5235,2648.5524,1294.7093434885805
2084,5652.642,3940.2519561330773
5738,1078.596,2244.6608628084587
3466,2816.334,2372.8036460560397
2303,5660.6316,3384.53806053638
6535,4165.2448,2964.4261217972553
4047,2516.724,2754.982439341011
3818,2807.0128,2450.84002141008
1028,145.8102,397.60300138169555
1115,4029.4216,3538.2400226177906
1833,1985.4156,2371.041733093411
2245,473.3838,1416.0949742879563
5142,1510.0344,2646.5996020108323
5111,2916.204,2176.6890444532273
2639,3038.7112,3354.4100578394655
6043,677.1186,3290.8636922806973
2542,1211.756,1574.4496755742227
4807,1874.8928,3591.6745073423
7509,2543.356,3032.4121166494833
3284,428.7752,1795.7183471287342
4342,2516.724,2025.8102106443812
4920,249.0092,1980.3760797449581
8514,468.7232,983.0780326250288
5161,1534.0032,1774.0919633094902
2120,1713.7692,1310.3759345982803
3095,529.311,924.9523775916496
1039,1850.924,2608.5984679784033
4868,3691.1952,3878.366885565124
6082,4963.539,3217.5468294417633
1839,363.5268,1114.6087172013881
7354,1644.526,1183.5737659243212
1773,687.1056,783.7961744691271
7932,647.1576,-220.21899050204115
8000,4454.202,2403.9120282972463
7135,5688.5952,2679.3864705148453
929,3099.9648,2718.996941972594
5377,985.384,1901.169282769742
6863,982.7208,2710.285557862073
4879,2752.4172,3122.865835608468
7440,1869.5664,2381.4985588958216
141,1693.7952,1675.9554378625173
8270,1937.478,2657.270978327455
401,426.112,1343.8981961342838
7257,5536.7928,3028.720995195212
3934,1901.5248,2497.4700140687673
6112,858.882,3336.567403698059
408,1890.2062,1710.4419928334582
3660,559.272,1972.4071575580947
2817,243.6828,896.4190526791452
3943,3327.6684,2377.2496419861045
7488,1249.0408,1293.8852628936847
4683,6327.7632,3987.042647925513
112,176.437,889.4154330185579
1373,5426.27,3366.627448526475
602,1054.6272,1541.2749815558382
5206,388.1614,512.4007671628308
2975,2025.3636,3414.3420646781824
1353,2463.46,2092.8437509898713
5506,3265.749,3105.196741039347
5592,3435.528,3373.3471976418587
4942,2221.1088,2999.650905494642
2055,37.2848,-1174.8152998527996
4563,4697.8848,3379.0981443699393
336,3339.6528,1694.4470170378056
173,3969.4996,2722.509448298405
7522,4097.3332,3677.638745227343
6378,1846.9292,1770.3134910089157
2309,1960.1152,1881.8486801946585
3849,1525.3478,874.7764091076415
7043,992.7078,2153.240251025377
2214,2936.178,3134.2343468405006
1106,708.4112,978.8998579033407
8449,571.2564,949.2150515003232
5033,3052.0272,2270.151810962495
7893,2556.672,1730.316546798525
4515,4379.6324,3607.7592280935896
8306,2093.941,2161.9226882492426
4066,2467.4548,2371.1451826121947
7567,395.4852,1208.308793039842
6653,1132.5258,1773.9771858689537
4692,4119.9704,2395.5096191636885
4795,1382.2008,1906.3949144988615
6992,1406.1696,1295.1134883031273
1634,2816.334,2574.607537626687
4445,2246.4092,2642.7454609209863
675,3896.2616,2650.830874207626
3648,3257.7594,2580.1989625301585
8116,71.9064,-1192.0378446175043
4671,1599.9174,1189.0849966577898
7705,2143.876,3400.0050140275935
4000,703.0848,982.6772666250822
2745,1229.0668,1316.985888855756
7393,3696.5216,3081.1622978951864
7061,105.8622,-200.38472836676465
2874,1518.024,1619.3435385891532
2478,1356.2346,2921.145233084083
6225,1416.8224,1389.4033839667948
5137,2516.724,2548.630508575756
2072,1662.5026,2424.1251606468168
6023,1492.0578,1058.9779975961746
7460,3705.8428,2500.9414556089505
8282,1640.5312,2041.0628359880861
6255,873.5296,956.9213222088512
699,593.2278,3050.04926750895
5108,4567.388,3578.8382536836225
6503,1255.6988,909.5793024620707
1796,828.921,1121.1594113007418
2700,778.986,1376.6629294319569
7497,1956.1204,1266.8417918878577
7708,4832.3764,3832.460552412268
3036,1833.6132,1976.6783670745247
1536,2320.9788,2380.533253431854
6341,256.9988,1992.7598507966732
4518,1041.977,1171.3611758400857
6314,3433.5306,1960.5425110916162
6929,3149.234,2183.3678119187584
2670,1611.236,2664.6749132903506
4733,1618.5598,2020.6522287605371
3308,4647.284,3483.3294758513766
5651,1340.2554,1787.828011788732
8093,1358.8978,1626.3151329100706
3335,2821.6604,3436.4249734020505
3567,3350.3056,3157.5670999763133
2681,1486.7314,3210.2059734910954
2133,1431.47,2431.955593905229
5833,1627.2152,1998.6714346043123
7820,649.8208,1411.7145017593698
2720,2698.4874,2213.3532857226373
2195,165.1184,-606.5543891485288
2799,3928.8858,2848.9008672742884
2840,152.4682,490.57069452577866
7041,1644.526,2613.6957163709258
3265,1659.1736,3580.6705307833645
6790,1018.674,1658.1683666597255
1895,2836.308,3079.301870266263
1546,2050.664,1791.8070098985486
3487,1158.492,1330.6137250388133
4585,1376.2086,1884.078049393064
2160,1108.557,3474.5264522865227
7405,1398.18,2256.250129738356
7077,736.3748,853.3405050704993
3708,683.1108,1850.8953141386173
4250,1358.232,1475.662671511974
2450,2836.308,3285.4681474548233
1164,4819.0604,3496.130570892212
1094,2163.1842,1802.5319223583997
2903,596.5568,1082.4223144876412
2943,575.2512,1192.535653359621
2207,755.0172,1264.1380063078784
4206,4637.9628,2683.785957139349
6081,713.7376,942.7709161260298
548,2094.6068,1468.026479947178
2197,1504.0422,2702.994387094858
4487,755.0172,716.6973692990927
4782,306.268,2288.566204047809
1557,1462.0968,1882.553847677525
4939,1265.02,1914.2596399330341
5252,1126.5336,1148.2283637628793
8438,3034.0506,2099.3610840844094
6307,3010.7476,2455.8790573743026
6452,910.8144,1894.7465099036726
5679,2596.62,2867.207887729136
6072,190.4188,-267.6639295531961
257,193.082,1484.3244197661363
8020,1214.4192,2352.5523216917754
7524,3295.71,2130.800293982335
8122,2648.5524,1604.5607086870205
3158,5800.4496,4032.733449774716
4911,3588.662,2270.7351079867285
3878,3677.2134,2853.044286265871
5871,129.831,96.89120361736491
1350,369.519,-43.05324613982657
6296,247.6776,215.95959069293463
5654,3515.424,3543.8737828894446
5644,1612.5676,3388.644687912055
4863,335.5632,1572.405303317942
7548,1534.0032,1017.8701481682031
7034,1436.7964,1810.2384952374653
4816,4483.4972,2749.8328992756433
4604,3139.9128,2649.1453672290254
7138,652.484,839.9013019489927
8090,161.7894,-993.6644809301054
540,56.593,-918.1572785116832
1752,216.385,-1115.5922434903564
1055,2874.9244,2722.972834653051
6996,143.8128,448.1009875984537
3938,3705.177,1745.4152839620315
2382,782.315,2594.2557257211984
2177,479.376,75.6393911947523
8008,2743.7618,3258.5340305781983
425,5642.655,3580.6159342127457
2602,3006.087,2296.4950706052023
2169,3062.0142,2340.0647620948157
6017,213.056,1459.5344825266084
1961,4119.3046,3825.2626726750805
2960,3731.809,2968.0839373474073
5973,1348.245,1589.3073699332108
1234,872.198,1482.747171086187
3156,1725.7536,3143.3445477942596
5930,1737.738,1691.549178096556
6999,2094.6068,2640.979335377824
7810,2003.3922,1951.4532134167353
6174,922.7988,723.0988477846524
658,1166.4816,2918.060670398726
3587,986.7156,1263.2624061236957
4084,2543.356,3891.098619492971
7010,5591.3884,2223.4640846645566
5372,191.0846,1061.7702587072918
4801,3237.1196,1968.942678444241
4216,1747.0592,3242.3849542604175
7417,994.7052,1760.189040923191
7427,884.1824,1405.2014659168976
662,3057.3536,3048.266423113533
1519,3755.112,2548.8276124685917
2029,1347.5792,1209.7546018754488
4287,2741.0986,3036.9912789606624
5035,978.726,2257.8024757547055
5706,701.7532,730.9986738929929
959,1737.738,882.7683618399933
2017,756.3488,1042.5909208775593
1439,2246.4092,2684.9536719119014
37,1609.9044,1935.0791115644502
4018,3392.9168,2146.731610178986
5195,1438.128,2549.6310859567093
5830,1695.7926,2871.576000246775
7559,2093.2752,2534.007321123503
1359,965.41,1609.183844952264
4609,1049.9666,930.2150269578033
4890,1181.795,3481.4417241115225
3409,2546.685,2172.1212903213273
8146,1691.7978,3838.421381471714
5085,2916.204,3807.4379995023983
1845,189.0872,-149.97171362451672
6412,1557.972,1862.1749028320992
4403,170.4448,-506.29687226838473
6690,2247.075,1506.7988992590901
5249,670.4606,682.9789962491387
3526,473.3838,1441.7241874513606
4509,210.3928,-304.7799358652817
951,2892.2352,1674.5396882558255
751,3435.528,2807.411989139666
3106,2365.5874,1733.17223252666
126,1137.1864,1563.0794786865476
7179,2042.6744,2548.583585013448
4812,91.8804,-998.9915072782103
1935,1607.2412,1661.7964797814036
6660,4035.4138,3370.2010342220974
4737,1896.1984,1849.02088044579
8290,371.5164,739.8081454407547
4092,647.1576,2291.7368756394
5565,3555.372,3680.3928742401167
7172,3155.892,3993.1360913074186
7382,1611.236,2396.030331219663
4452,3705.177,2629.882182090726
6552,2082.6224,2032.009164823925
571,559.272,1215.556007411315
4601,3695.19,4801.685167352465
7661,1693.7952,1644.1327789258737
1747,974.0654,984.168965701224
4082,1686.4714,1628.9751384619397
7934,1419.4856,1787.0601327993745
2408,189.0872,-1022.028103378854
7466,277.6386,-256.4041937053705
2950,697.0926,1783.8821234725
1091,2503.408,2458.729184553671
1985,1705.7796,3594.3111752820114
7036,3555.372,3725.4921235938136
5201,3894.93,2679.057358475303
927,1569.9564,2565.4336148556004
8305,4354.9978,3390.343987946253
1784,4138.6128,2224.344630804516
6342,4587.362,2636.210540572166
122,186.424,-338.0078464461549
7245,517.3266,759.0043912260926
3010,4762.4674,3139.6814436953973
4178,653.1498,3367.57283108941
1783,2364.9216,2150.7243935041297
1478,4211.185,3725.851966811252
7366,2498.0816,1667.0130370729019
7025,6076.0908,3586.0726128172546
5864,1201.769,1175.6453611582356
4097,1445.4518,1856.7085272644215
3843,249.0092,1853.150311505108
493,731.0484,1885.2023187042319
5424,2484.7656,3132.744802880031
7331,2458.1336,2652.3770344749837
4587,3159.8868,2310.5598567753223
1405,2492.7552,3035.014495814955
6213,1428.141,1358.7644187882777
1027,830.9184,916.9288640641104
7882,1438.128,2629.4788541213293
1468,205.0664,-306.8237065326507
4947,296.281,963.3520631489912
3808,3185.1872,3716.8977009381506
6329,1351.574,1715.243145198046
1331,2536.698,3856.9072890195002
7481,572.588,2069.4349230051716
6652,715.0692,1984.2121674831224
3977,3795.06,3579.712029250728
7937,2362.9242,3013.0332541894822
7190,1948.1308,1739.8088866521825
1364,476.047,759.9129277413736
807,1867.569,2058.298587874775
3422,1843.6002,1962.7020840754935
4176,2628.5784,1556.959281578006
1541,3091.9752,3818.71640617942
8031,246.346,35.67655833346748
6085,401.4774,731.1581928767337
8368,1800.3232,1848.4501027937267
8109,3153.2288,2946.149309480298
1368,4471.5128,3129.6030209619776
7845,1120.5414,2002.9274550460364
2370,73.238,584.2809636600848
4548,1328.271,1193.478990802792
2297,1004.0264,1259.4000118733234
7887,179.766,945.6778565302429
3257,890.8404,2095.674479581886
5645,2077.296,2526.6050759376967
6739,871.5322,1957.82839496173
5707,910.8144,657.3054454123858
3892,2821.6604,3395.3204187818437
595,2223.772,1761.1758237338472
4663,3207.8244,2741.28952474121
1572,1773.6912,3327.9002360412505
22,1587.2672,2923.8273670949875
6086,2404.8696,2717.244201491809
5687,2773.057,2571.62122114058
3371,2277.036,1947.4452001341751
5419,866.8716,2166.4821228359497
2963,397.4826,283.5325929897506
6945,5238.5144,4097.433178373082
6254,3735.138,2571.5930198638707
3683,3528.74,2596.2139731927264
4959,111.8544,760.2542750892965
6533,243.6828,1897.7560078014992
605,489.363,1595.0396955583772
1464,1923.4962,3294.245585329719
1552,1304.968,2708.871990634402
3634,1601.249,2082.708302571453
7534,624.5204,1863.9821619324177
4115,2237.088,2405.344308636849
6544,932.12,1322.0930336064157
6605,1125.202,1815.850541785004
1732,3779.0808,2865.2415124411955
5067,4136.6154,3276.1128568108643
7268,2189.8162,2713.17607484543
5828,1577.946,2623.945165640681
892,3115.944,2992.6154876067467
4638,540.6296,759.7365883569144
1077,1088.583,3370.7535512431186
7754,1118.544,819.1390575815481
8133,431.4384,1565.4285254042502
4364,1411.496,2891.751550015075
6597,1480.7392,1671.625533975683
7478,788.973,2088.0859290527364
3649,5681.2714,4826.2243685590065
8507,515.995,1589.3848097751243
2473,367.5216,1865.1770351330542
2395,2020.0372,2205.901666151639
8209,3075.996,1577.3052654500323
4449,778.986,1530.246065598039
6321,413.4618,827.423435873075
6610,758.3462,806.6086537175782
607,1665.8316,1578.0220652180262
2594,1685.8056,2282.217069377607
7813,109.1912,-720.7572476433518
3551,2352.9372,1036.272645896745
7362,369.519,19.82911104978507
3924,1896.1984,3654.6505133954724
2962,774.9912,2227.782391108566
2308,640.4996,934.7764832883842
4859,1438.128,1405.04540760916
880,1174.4712,1325.466054542424
7123,131.8284,310.82525530890007
1090,1765.7016,2303.054851178311
3677,543.2928,738.5595607172925
6829,3349.6398,4893.0257469428525
7444,499.35,1010.5344701171849
490,151.8024,446.76831404816016
3385,3962.8416,2042.8252762151542
8178,4013.4424,2812.491484049906
6088,5946.9256,3389.296417727597
1504,5522.811,5088.382618788836
2201,1223.0746,1713.7157157078584
4592,399.48,697.0644968052127
3052,3709.8376,4068.3708998818383
1921,117.8466,120.51070305999633
382,2251.7356,1755.954883709997
8247,1577.946,1650.6859218629206
7177,1697.79,1612.2572798910194
3932,1145.176,667.3911984143846
7872,988.713,1386.6367294893355
8461,4165.2448,2708.787495129147
3165,2348.9424,3067.465136358851
7473,1838.2738,2699.623237399779
5742,3419.5488,3133.6462809524864
1758,108.5254,-272.81101272013825
5745,1997.4,2515.534417281312
2574,2607.2728,2014.147831396407
7447,2693.8268,2910.335456894073
2738,1861.5768,2270.781924282841
6816,2395.5484,2757.3562222140226
7862,5022.7952,1933.3591260524968
886,452.744,1021.2518826842522
3839,703.0848,911.9605017129686
1136,1012.016,2089.37050551357
462,1787.673,1938.8784129777782
7494,2271.0438,4036.3882425349766
6144,986.7156,2542.8255421482463
386,1237.7222,1419.5307901389947
1334,4098.6648,1829.3691120481826
2333,2059.9852,2278.8334520100307
8484,2324.9736,1985.8910840529957
3311,1346.2476,3316.622184888539
6655,5383.6588,3086.0451057326827
5850,1587.2672,1644.324734174934
1071,1985.4156,2140.8220622366407
5690,4869.6612,3426.057249129838
3836,1743.0644,2654.8267731220267
644,1758.3778,1280.2176515460235
4386,1906.8512,3469.2160661905473
7455,2926.191,3290.4477242176417
8453,3387.5904,3438.823378772735
269,2516.724,2535.116664707856
2100,2343.616,3382.725874983682
4155,5725.88,3529.856152411413
3222,852.224,1284.6978106511287
3148,2034.019,2707.3935778627765
5567,946.7676,1755.8839537520753
7997,838.908,932.4095936485984
5726,2103.2622,3222.473024693518
2456,3560.6984,1760.867331700489
7929,1874.8928,2687.1220742189435
4652,3215.814,1560.9191988889447
1329,3511.4292,3995.9023125628055
6639,2354.2688,2240.4800475569673
2037,642.497,2177.7590256244275
4743,1605.9096,1297.1760085018698
1831,1733.7432,2349.5581143008694
3944,1347.5792,1658.6243223834251
6275,1938.8096,1875.7218245263807
1561,446.7518,825.4334328100597
1840,1037.3164,944.3681533004817
6892,247.0118,619.3775346055581
7695,1821.6288,2063.1638328838694
6003,1516.0266,1193.3902505723145
3455,2246.4092,2411.905345297313
4083,1216.4166,3810.09352520806
5495,777.6544,580.507510011805
1537,808.947,936.4855740560946
6040,110.5228,-1000.6360701511171
1723,2111.2518,1656.7740093365758
4708,455.4072,512.4426192594372
4926,163.7868,820.9343521054025
7999,2878.2534,3978.295911205284
5302,4376.9692,3021.0514306975665
1319,503.3448,897.5424373483715
3620,2812.3392,1935.0586834666826
7406,3255.762,3397.390607044941
1709,6426.3016,2637.434271697214
4825,1544.656,1708.7401630428708
5599,429.441,547.1931462937223
4247,1874.8928,3600.7329878276296
3717,1950.794,3013.559893790437
7517,1382.2008,1951.64377650299
3661,4952.8862,3103.243406548064
2824,1318.284,1188.268506314088
7878,4287.752,2197.8337811804718
5106,159.1262,848.3765811190665
8147,4211.185,2358.53687807164
4245,958.752,1676.5307521904176
8349,2936.178,3239.913723030246
7002,5000.8238,3829.307970071144
3644,2059.9852,2366.4934716170746
239,241.6854,2374.2806442413735
1446,1323.6104,1410.0556574952407
8383,5221.8694,3627.580245069302
5011,3155.892,4066.0940285708357
5583,3520.0846,3131.4642257321157
3167,3430.2016,3405.339521250734
3833,1957.452,2703.718057782199
7785,3146.5708,2857.4722736838758
1531,2043.3402,2143.2583249555937
4650,2117.244,2762.9830998362904
8126,3520.0846,3112.220012246218
4714,2508.7344,3389.772803535463
1739,1342.2528,1714.1408299124198
4564,1846.9292,1584.790126812707
6916,1797.66,1888.6109191203195
3229,1813.6392,2385.12287067308
8257,3881.614,2660.3240990749364
792,2822.992,2712.183397428319
5984,143.8128,818.7247617666036
5113,3004.0896,3209.896778967979
3201,3554.7062,2842.518709606271
2487,312.926,656.9510243959162
213,1272.3438,1474.809133809316
5180,359.532,853.500105148627
6041,2106.5912,3364.2124854385556
5511,4656.6052,2678.6597982172307
6680,3723.1536,3521.4099955039856
1424,270.3148,690.6484917689231
4578,1384.864,1631.9520481557963
995,167.7816,741.7532970896746
1550,2727.7826,2513.79403562722
7943,934.7832,1833.6679047797647
7664,938.778,2782.3272057661015
1934,2372.9112,3261.110421766213
4900,3439.5228,2628.2473640062226
2851,466.06,1573.2289176057632
7290,1354.903,1948.3691863794209
3732,173.108,743.577309403945
677,3460.8284,2149.151142001352
7492,788.3072,1057.4890075078674
3285,801.6232,1106.004523785512
1038,862.8768,777.9056524665127
7991,2833.6448,1570.0590627030383
6193,3475.476,2929.9126358074172
2831,1837.608,2024.9485859152774
383,1176.4686,710.7122851224801
2058,930.1226,1376.6507455622168
5239,1948.1308,1404.1820989260914
1167,1737.738,1681.779673496319
3058,701.7532,1810.8968543644012
7193,2037.348,1674.8788082772414
1490,486.034,1897.4031977110394
3157,420.7856,-73.08312454406405
1293,2925.5252,3482.4202381760797
2829,1874.8928,1910.8431956209956
6954,2450.144,2295.2485386371136
7174,2174.5028,1591.8861573210984
7875,5522.811,5276.759381111265
427,3135.2522,2581.7867498453115
1335,1653.8472,1135.8976975345288
3505,459.402,2516.100145736189
6391,2586.633,2721.1939403650476
1885,2912.875,1812.9227660712588
6386,303.6048,443.8392224976351
3801,4502.1396,3002.7980424380794
6939,886.8456,1086.8140732990514
2946,805.618,877.9328662009386
7143,280.9676,344.3601794863623
3187,2553.343,2929.202631954766
4745,3361.6242,3058.232213787507
3126,2090.612,2805.11895715003
1872,2866.269,3008.8626322213504
5117,2892.901,3687.9592851384987
938,89.2172,-481.4579465221036
7575,641.8312,3656.559202137163
2804,2316.984,2970.676670236675
2972,4767.128,3807.53978887218
2585,4225.1668,2799.4941139689918
8151,2396.88,1614.952405857669
7322,452.744,3453.8707441798915
6937,1211.756,2797.7068793559283
6496,253.004,1993.8143357934675
4762,2024.032,1580.5064888117945
4059,1097.9042,1212.5470654403573
4197,449.415,499.61482376973345
6473,353.5398,732.8362244203563
7533,2572.6512,2948.896860158681
4290,203.7348,-269.84165176575834
1882,5241.1776,3190.973260472814
3796,1304.968,767.4729184137254
6522,710.4086,1092.2314038842794
1539,2475.4444,3203.7293568990035
8506,3944.865,3862.0142312103962
369,1230.3984,1927.541085616436
4918,3175.866,2846.252901502411
523,721.0614,644.995844105614
6812,3516.7556,2909.6972239128336
3445,3202.498,3757.536030298843
2498,2167.8448,1664.4045597604984
1152,2008.0528,2446.5286163640712
6105,296.9468,354.70311795090333
2028,3101.2964,2798.552803792254
2472,188.4214,1101.8680177405463
2492,796.9626,1792.8043426638922
7817,1584.604,3536.2154091270204
2358,1379.5376,1489.588977705619
23,214.3876,-178.5558284963563
2138,575.2512,621.7197664324827
5847,543.2928,838.5230619457861
5908,126.502,29.983066155372626
5274,5424.9384,3995.848489625493
739,4476.1734,3567.2670289564967
3715,320.9156,2684.0546844577457
6252,2976.126,2928.4998145249356
1558,1765.0358,2302.057489175252
5573,69.2432,565.9120113616707
6835,2217.114,2386.7980656430764
8231,2693.8268,2429.8754392321543
1463,788.973,4000.213518932851
4161,1444.1202,2502.5296520249367
7158,5592.72,3303.231772771116
5340,5049.4272,3122.3285558922635
6393,1070.6064,2885.744512447486
3331,1543.3244,1255.752405922225
8513,595.2252,1614.3467103490566
8102,1789.6704,1962.6752189939007
1103,5350.3688,2739.2878491347046
6463,1258.362,2972.846743255841
4846,3266.4148,2377.014705604436
1802,2735.1064,2988.8399784772428
7989,1390.1904,3491.3609272082203
7852,1342.2528,1794.1102510066996
3277,5753.8436,4293.557309317293
5894,198.4084,-306.24273303714267
6515,1677.816,1673.6769578490462
904,1853.5872,2338.8271307099953
3885,343.5528,904.9578217137704
6826,5540.7876,2335.860358323652
5124,847.5634,1947.8725352339695
3591,527.3136,665.2077680775658
1292,3327.6684,2401.1238898997362
2954,739.038,985.3762805903186
4209,175.7712,796.8711685019148
8325,771.6622,809.090826934706
4381,5880.3456,4023.27840458388
1535,2554.0088,1574.4848355158213
7251,2163.1842,3654.471782066793
5099,1061.951,1362.3618928204862
4123,4082.6856,2340.139260571192
2446,585.904,1829.9091346831544
667,1325.6078,1899.1884199814153
5062,2600.6148,2409.1115228188264
2056,2659.871,2423.0131545608083
5535,3781.744,2868.5592015641996
8229,3466.1548,2768.0550978757547
2013,1612.5676,1669.6988098390577
711,415.4592,782.3393117621453
4420,2131.2258,2827.719146127967
6782,3020.0688,4060.7380741350744
5380,2768.3964,3672.8229463337893
3069,1736.4064,3355.6254501138674
2323,2696.49,2730.0395060174733
509,95.8752,-222.65903450934047
6938,2864.2716,2572.244920538061
7310,4923.591,3692.937556993331
7631,495.3552,908.5029384137799
2183,1518.024,1141.6089341777956
942,1135.189,1659.5406604386308
2521,4234.488,2761.3079417323697
2616,3103.9596,2744.0998079510828
4658,543.2928,860.4320471999588
1149,1171.808,2288.797864614203
55,6258.52,3640.238949307398
1320,3582.004,2903.1950766330256
2350,197.7426,1150.2878310175424
6318,253.004,818.4890538605611
2971,1757.712,1272.962050120048
2005,1416.8224,1455.7434361012602
8497,2247.075,2343.875060497634
7962,565.2642,2928.0887770673107
6293,4345.0108,3656.5041457348743
579,1547.3192,1759.8580741475541
3281,3440.8544,2672.9649835303144
370,1733.7432,2182.253410062551
5040,1843.6002,2248.4591733078987
3556,203.7348,-358.7157561969948
2312,253.004,214.20294282893792
2174,2591.2936,3007.182530585498
1153,649.155,3167.917462431077
7288,1544.656,2838.6397399052184
1981,3563.3616,2339.209292341864
6897,3261.7542,2297.2852731994853
7692,2251.0698,1798.1351276164928
650,1086.5856,908.9273366765755
7889,377.5086,29.17171171558539
6454,6024.1584,3494.363015213761
1838,2631.2416,2631.0532811774347
1031,1960.781,1631.1977927243292
2863,5273.136,3291.82376542365
5262,6189.2768,3501.130282880955
5496,2950.8256,2994.6243044469156
5136,3745.125,3838.8801469664713
4995,4870.327,3984.4812550261813
7693,3119.9388,2220.446947608855
3555,2101.2648,2579.1483056329316
3564,1667.1632,3054.365174640795
6267,5592.72,2287.324811327653
781,1431.47,1092.9782461491416
8087,6199.9296,3774.929683352084
4239,624.5204,635.2200211630587
737,1470.0864,2000.2221416821785
5991,422.1172,1348.7581452095505
1123,1570.6222,3341.208481091434
6156,2550.014,3708.825634320153
6107,555.2772,1568.130279906924
7358,2856.282,1987.185330358099
4953,2428.8384,2462.92244020052
5986,2759.0752,2993.9158242288177
1309,2546.685,2155.675658241434
2579,1584.604,1481.402791681803
4425,998.7,1814.1414879992794
2085,3033.3848,2701.609763943181
4805,3523.4136,3046.598449248798
4757,2812.3392,3394.4064695411307
8443,2888.2404,2624.9152467404856
6585,1922.8304,1588.9225286395326
7848,1120.5414,1940.8056931428812
