,y_test,prediction
4029,2619.2572,2723.0
6073,2326.971,2425.0
2538,1382.2008,1958.0
6436,3506.7686,2413.0
7512,2082.6224,1984.0
5953,3383.5956,1554.0
3503,4255.7936,3192.0
2241,856.8846,1164.0
4838,509.337,1666.0
2008,2380.9008,3084.0
2712,2553.343,3100.0
3300,1491.392,1374.0
7408,6157.3184,3904.0
1556,3877.6192,3034.0
1321,575.2512,664.0
4678,487.3656,1190.0
777,4287.752,2808.0
6026,1320.9472,1558.0
3320,4386.2904,3021.0
2039,159.792,590.0
113,4097.3332,3158.0
6806,3570.0196,3948.0
6820,1258.362,2003.0
3960,322.2472,787.0
4899,5727.2116,3909.0
4473,4607.336,3270.0
2752,2712.4692,2912.0
6093,3823.0236,2919.0
362,878.856,1358.0
4948,1981.4208,3678.0
1143,1593.9252,1748.0
6646,386.164,1033.0
4474,1091.2462,1690.0
4331,5580.0698,3018.0
2019,6029.4848,3930.0
4776,515.3292,3592.0
6256,1771.028,1596.0
7258,2358.2636,2510.0
1,443.4228,779.0
1057,3912.2408,2317.0
6464,2195.8084,2016.0
648,3067.3406,2765.0
6884,5816.4288,3543.0
7972,615.1992,1993.0
69,2027.361,1597.0
3114,459.402,1567.0
6387,223.7088,1659.0
1888,2984.1156,1882.0
1704,1845.5976,2788.0
8198,3401.5722,5208.0
7727,2432.1674,2743.0
2953,1537.998,1743.0
5781,2998.0974,2505.0
5603,169.779,957.0
3812,2972.1312,2365.0
936,2954.8204,3094.0
1645,3057.3536,2732.0
3309,1917.504,2154.0
1144,261.6594,-429.0
1534,4923.591,2697.0
6222,1282.3308,2344.0
419,2940.1728,1951.0
1316,2993.4368,2973.0
6713,2266.3832,1479.0
760,5163.9448,2858.0
1433,843.5686,2063.0
8177,1869.5664,3436.0
1610,2656.542,2935.0
2388,1004.0264,3599.0
1763,1001.3632,1966.0
7870,1480.0734,2538.0
1219,866.8716,2166.0
5260,2900.2248,2617.0
4719,2093.941,1920.0
1391,829.5868,1747.0
91,690.4346,936.0
5824,3595.32,2523.0
8335,708.4112,755.0
8295,4028.09,2913.0
8015,784.3124,940.0
4935,2569.3222,2290.0
8446,510.6686,696.0
2425,4442.2176,3888.0
228,1649.8524,1192.0
4845,2078.6276,2431.0
204,4119.9704,3664.0
4136,262.991,2331.0
1714,1491.392,2978.0
4545,6079.4198,3977.0
3197,3981.484,4235.0
5649,1021.3372,1768.0
7040,1717.764,1909.0
2306,3169.208,2883.0
6972,1944.136,3197.0
7351,593.2278,1048.0
6262,141.8154,524.0
6127,1225.072,2147.0
7337,1134.5232,2137.0
4135,3605.307,2908.0
8474,2153.1972,1578.0
3594,1926.1594,2837.0
4826,2165.1816,2806.0
4571,679.116,861.0
6911,1406.1696,1432.0
6465,2659.871,2677.0
6895,1158.492,1256.0
5381,2841.6344,2047.0
634,2370.248,1864.0
7751,1263.6884,1493.0
2866,250.3408,256.0
868,2366.919,4016.0
5633,1225.7378,2834.0
5845,3379.6008,2826.0
8310,3523.4136,2481.0
423,5624.6784,3753.0
433,372.848,-305.0
5478,3124.5994,2603.0
5842,1014.6792,1231.0
5385,2929.52,2620.0
5899,1751.054,2658.0
6969,331.5684,790.0
2520,2119.9072,2231.0
7579,1388.8588,1560.0
8191,1286.3256,910.0
1955,1514.695,1560.0
68,2302.3364,2608.0
7689,280.9676,289.0
2328,1120.5414,1192.0
432,588.5672,2622.0
1385,2410.8618,2146.0
4883,1211.756,2456.0
3120,1829.6184,2382.0
2444,1491.392,1603.0
4584,982.7208,1076.0
5173,2302.3364,2841.0
1407,4500.808,3565.0
252,759.012,1170.0
6531,356.8688,928.0
3150,1366.2216,1312.0
4332,905.488,890.0
3304,2306.997,1858.0
5162,905.488,2082.0
4974,1104.5622,2388.0
4232,2002.0606,1116.0
8075,316.9208,2832.0
2098,2801.6864,2722.0
2227,480.7076,3501.0
3513,599.22,1785.0
6871,42.6112,-914.0
4537,2844.2976,3094.0
978,762.341,303.0
3316,1547.3192,1706.0
2115,934.7832,957.0
7742,952.7598,518.0
3444,802.9548,1362.0
6188,1011.3502,2270.0
4923,3515.424,2204.0
6656,245.6802,1928.0
4670,97.2068,-1126.0
2777,595.2252,2849.0
398,2652.5472,2498.0
3009,5695.2532,4524.0
3152,885.514,2021.0
7513,3415.554,3070.0
4994,2292.3494,3116.0
4363,2564.6616,3378.0
1448,2647.2208,2805.0
5013,1342.2528,1144.0
8357,1528.011,1596.0
232,1133.8574,1510.0
4489,1194.4452,1493.0
1736,2396.88,2047.0
3437,3571.3512,2986.0
4196,852.224,1618.0
3181,4414.254,2330.0
2415,2082.6224,1439.0
7578,5937.6044,3638.0
7301,3728.48,2907.0
8029,751.0224,3839.0
7411,4466.1864,2737.0
6336,1254.3672,1752.0
378,3251.1014,2604.0
1858,1853.5872,1371.0
5342,2540.6928,3147.0
4853,2852.2872,2942.0
5904,517.9924,3849.0
8521,1845.5976,1715.0
4225,233.03,1515.0
4108,256.9988,77.0
7740,4068.038,3562.0
2354,1060.6194,722.0
1020,258.3304,-814.0
6574,1788.3388,1903.0
6035,88.5514,-460.0
2373,3961.51,3629.0
7224,3415.554,2674.0
365,3610.6334,3226.0
7505,1797.66,1505.0
5637,1094.5752,1409.0
4986,2306.997,1793.0
2721,425.4462,708.0
649,3281.7282,1748.0
5856,3488.1262,1749.0
4057,1310.9602,1822.0
1154,4364.319,4088.0
8429,2876.256,2697.0
2659,2127.231,3230.0
1382,639.168,593.0
7647,2741.7644,1640.0
7436,3384.2614,2054.0
903,6331.758,3286.0
1656,3455.502,1862.0
3782,2988.1104,2700.0
2651,3643.2576,3365.0
8410,788.973,3908.0
7053,3219.8088,1947.0
2065,467.3916,1819.0
1298,314.2576,709.0
7475,1685.8056,2126.0
2087,2474.7786,1733.0
487,75.2354,-497.0
6624,2626.581,2701.0
3631,5400.9696,3267.0
3518,4202.5296,3815.0
6951,1470.0864,1092.0
3598,218.3824,-884.0
1220,2884.2456,2460.0
7739,3765.099,1601.0
3828,1086.5856,1555.0
5107,1829.6184,2374.0
7425,1544.656,2033.0
3730,1822.2946,1669.0
4396,4745.8224,3956.0
1922,4434.228,3142.0
3889,245.6802,1702.0
5543,1065.28,1751.0
836,145.8102,-970.0
2714,365.5242,708.0
3417,296.9468,456.0
1743,1537.998,1755.0
3448,715.0692,2052.0
4494,4649.9472,4137.0
435,3038.7112,3255.0
6675,371.5164,1901.0
1664,2759.0752,1577.0
3967,3483.4656,3380.0
3164,455.4072,1757.0
364,182.4292,1094.0
8390,451.4124,377.0
6251,2246.4092,2547.0
5039,3339.6528,3541.0
4971,5410.9566,4006.0
6856,2526.711,3482.0
7984,1245.046,1826.0
2961,3372.9428,4259.0
5283,1537.998,1712.0
2926,1733.7432,2095.0
6567,1596.5884,2361.0
5655,1230.3984,2588.0
1394,1034.6532,1355.0
5853,165.7842,664.0
963,2157.192,1393.0
4273,1733.0774,1517.0
8296,122.5072,-785.0
7020,1315.6208,2640.0
1526,1258.362,1526.0
1427,1347.5792,884.0
2506,557.2746,1246.0
3793,3133.2548,3631.0
713,1267.6832,2989.0
3926,2450.144,2433.0
6183,3509.4318,2654.0
3438,1701.7848,2053.0
3851,3837.0054,4543.0
7736,826.9236,1466.0
622,3560.6984,1733.0
2873,1657.842,1683.0
2837,1113.2176,1096.0
4617,3453.5046,2655.0
5574,2759.0752,3114.0
5209,1948.1308,2780.0
8040,2985.4472,3620.0
30,163.7868,-764.0
7857,3644.5892,1753.0
3103,501.3474,2723.0
5976,447.4176,701.0
5632,2852.2872,2487.0
8450,1844.9318,1668.0
2128,1830.95,2629.0
3203,3901.588,3227.0
907,445.4202,2208.0
8159,1571.288,2452.0
1947,1446.1176,1893.0
7246,1842.9344,1744.0
1086,4420.912,3333.0
1165,759.012,857.0
2304,607.2096,1575.0
7330,2285.0256,1458.0
2503,605.878,685.0
5913,1890.872,2828.0
5075,2597.2858,2059.0
864,932.12,1759.0
7170,1166.4816,1697.0
5665,4693.89,4032.0
4897,398.1484,1185.0
8232,2171.8396,2423.0
8489,2109.2544,1200.0
2051,4364.9848,3148.0
557,1747.725,2602.0
7537,587.2356,668.0
3764,78.5644,-1228.0
4393,4514.124,3355.0
3039,105.8622,-1267.0
990,741.0354,627.0
596,487.3656,1609.0
7506,2736.438,2729.0
1812,1597.92,1584.0
4806,2105.2596,1985.0
1085,5173.266,3840.0
2835,1480.7392,1487.0
4573,1777.686,1202.0
5300,3520.0846,3294.0
5937,312.926,733.0
4596,3354.3004,2175.0
118,2552.6772,2293.0
1696,254.3356,2120.0
908,657.8104,687.0
5582,371.5164,149.0
697,2954.1546,1671.0
4731,4086.0146,3680.0
8364,3355.632,2797.0
6693,1957.452,2256.0
4687,2463.46,3686.0
6414,365.5242,1697.0
8301,5806.4418,4312.0
249,5259.82,3859.0
1588,74.5696,-734.0
5022,120.5098,192.0
2257,1304.968,2948.0
3514,1113.2176,1565.0
5343,3215.814,3481.0
1910,873.5296,1682.0
7766,1707.777,2001.0
3486,1337.5922,2885.0
6045,3237.1196,1847.0
7274,1627.881,1641.0
17,718.3982,872.0
6589,2002.7264,2226.0
3726,4821.7236,3481.0
8258,552.614,1455.0
7483,4303.0654,2751.0
7905,3805.047,3718.0
2467,517.3266,2575.0
1006,2561.9984,3370.0
180,6024.1584,3459.0
1486,5383.6588,3249.0
2534,2535.3664,2686.0
507,1603.9122,2256.0
7773,1869.5664,2557.0
546,633.8416,997.0
36,2797.6916,3217.0
6069,1565.9616,1692.0
4869,2055.9904,1966.0
6302,1789.6704,1766.0
5579,1340.2554,1931.0
2164,910.8144,1781.0
5422,4604.6728,2716.0
1204,165.1184,-464.0
5066,1314.2892,1288.0
1089,1006.6896,1630.0
3303,3515.424,2483.0
3430,1467.4232,1391.0
1130,122.5072,-1005.0
6546,3139.9128,2810.0
7544,4847.024,3550.0
2945,196.411,1096.0
5763,3112.615,2200.0
1357,2428.8384,1580.0
6502,568.5932,781.0
4416,4913.604,3796.0
2147,782.315,2258.0
6661,3111.9492,2722.0
393,916.1408,1788.0
5920,6338.416,4014.0
909,223.7088,988.0
6178,1182.4608,904.0
6578,1418.154,1533.0
5152,2746.425,2970.0
2379,1720.4272,3208.0
6079,341.5554,729.0
8366,459.402,762.0
6638,547.2876,1406.0
2239,593.8936,500.0
633,437.4306,283.0
5638,2440.8228,2852.0
8222,3029.39,3408.0
1808,628.5152,848.0
6050,6303.7944,2685.0
2253,1935.4806,3205.0
4616,3323.0078,2143.0
4267,2666.529,2566.0
1081,490.6946,918.0
3298,4097.3332,3638.0
3615,460.7336,3393.0
861,126.502,-868.0
6759,1366.2216,1921.0
6696,6474.2392,4939.0
2631,1510.0344,3971.0
5045,593.2278,3117.0
2655,2066.6432,1911.0
7187,4154.592,3198.0
5515,2024.032,1629.0
1485,4960.21,2730.0
1742,1426.1436,2473.0
8018,1833.6132,2656.0
4512,383.5008,806.0
956,647.1576,1205.0
7977,798.96,886.0
474,810.9444,891.0
5285,222.3772,-110.0
4365,1291.652,2065.0
7326,4570.0512,2337.0
6931,5634.6654,2882.0
471,1665.8316,2798.0
3840,1559.9694,2399.0
8503,3392.9168,1886.0
3212,181.0976,673.0
4620,1235.7248,1855.0
2215,600.5516,1032.0
295,925.462,1548.0
5639,978.726,2821.0
2550,769.6648,1967.0
3571,2466.789,2941.0
4651,2048.6666,1984.0
4334,347.5476,-19.0
4967,3146.5708,2942.0
2035,480.7076,1839.0
608,2694.4926,2203.0
4962,5834.4054,3716.0
2180,1922.8304,1491.0
1589,4950.8888,3518.0
6351,1800.3232,3566.0
7858,188.4214,826.0
6203,2022.7004,2427.0
7080,2936.178,2481.0
3322,3495.45,2301.0
2772,4563.3932,3243.0
6373,2669.1922,2261.0
8179,904.8222,1354.0
2106,3533.4006,1838.0
4195,2649.884,4051.0
168,5555.4352,4079.0
1374,2518.7214,2176.0
479,2205.1296,2749.0
7873,103.199,-233.0
6176,495.3552,1228.0
2811,466.06,785.0
6626,3605.307,3048.0
7798,633.8416,871.0
1110,2237.088,2198.0
8021,2380.235,2507.0
7722,1593.9252,1969.0
3312,2252.4014,2101.0
4298,591.2304,-265.0
7132,2449.4782,2850.0
5456,1018.0082,2587.0
3765,2642.5602,1496.0
6870,3235.788,1647.0
2429,2797.6916,4044.0
4004,4327.7,3933.0
3274,1025.332,1352.0
2300,2025.3636,2450.0
2099,3364.9532,2514.0
3278,2091.2778,3611.0
5081,1342.2528,1767.0
3748,1984.084,2908.0
200,745.696,1605.0
8466,673.7896,982.0
1300,1158.492,1327.0
6508,1860.2452,1409.0
4739,1006.6896,1504.0
416,2403.538,3669.0
7412,2026.0294,1944.0
1276,1228.401,1363.0
1003,713.0718,630.0
6244,1125.202,3311.0
7885,139.818,228.0
7716,1797.66,2098.0
2317,3615.294,3872.0
3883,1779.0176,3506.0
7835,57.2588,-772.0
1257,4346.3424,3779.0
4102,1104.5622,2525.0
961,1516.0266,2484.0
6236,3397.5774,2390.0
4263,310.2628,569.0
885,4098.6648,3489.0
7637,1366.2216,702.0
8457,1516.6924,1639.0
1063,568.5932,618.0
6020,1218.414,1348.0
4067,1725.7536,1572.0
4766,1765.7016,2210.0
5685,2226.4352,900.0
198,2105.2596,2377.0
7249,1829.6184,2145.0
8251,3675.216,4846.0
7777,90.5488,-993.0
7668,4819.7262,3704.0
1075,809.6128,1029.0
260,4950.8888,3342.0
4280,37.9506,-1196.0
4093,1605.9096,1438.0
385,610.5386,1480.0
197,6008.845,3708.0
3701,1970.768,1357.0
7825,2572.6512,1661.0
6005,1693.7952,1864.0
4181,1976.0944,2203.0
3029,135.8232,-957.0
4581,1245.046,1205.0
1908,1474.0812,3841.0
1970,4763.799,3864.0
8167,1857.582,1943.0
8140,623.1888,815.0
6637,2006.7212,2908.0
5631,441.4254,727.0
613,177.7686,1007.0
6524,703.0848,1556.0
6629,2418.1856,2366.0
4854,4380.2982,4044.0
8367,215.7192,1422.0
2280,1151.1682,1462.0
5588,2854.9504,2652.0
7054,1967.439,2205.0
4330,1416.8224,2829.0
6554,3775.086,3058.0
5907,647.1576,1150.0
6200,1057.9562,2293.0
5791,2524.0478,2240.0
2549,6381.693,2341.0
2292,1366.2216,2208.0
4555,2476.776,3715.0
6709,2471.4496,3424.0
6289,2247.075,2963.0
6887,1587.933,2685.0
2918,1448.115,1413.0
7075,5313.084,2944.0
7153,5779.144,2970.0
3655,1928.1568,1539.0
7184,1669.8264,1276.0
3520,1208.427,1985.0
7124,2036.6822,2787.0
1693,992.7078,2241.0
610,3836.3396,2643.0
8186,1579.9434,3242.0
499,1298.31,1907.0
3511,85.8882,-429.0
4798,814.9392,1492.0
1035,2190.482,2161.0
7922,801.6232,2228.0
5423,2581.9724,2821.0
7749,2972.797,2447.0
5713,2404.8696,3013.0
61,1062.6168,1474.0
6396,4287.752,2746.0
4152,5274.4676,2366.0
358,1137.1864,1325.0
71,599.22,1015.0
5421,2149.2024,2651.0
5650,1235.059,2511.0
813,5243.8408,3812.0
652,1528.011,1584.0
278,500.6816,1951.0
1852,874.8612,700.0
7226,579.246,1588.0
2552,1869.5664,2405.0
6154,3874.956,3078.0
1397,1480.0734,1814.0
3871,1545.9876,1103.0
4194,639.168,874.0
5699,4660.6,2932.0
3136,3858.9768,2987.0
747,2041.3428,2328.0
3085,607.2096,897.0
4950,2906.217,3123.0
2086,780.9834,693.0
1080,4555.4036,4355.0
1212,3257.7594,2325.0
1930,2978.1234,2165.0
2258,784.3124,770.0
6852,2093.941,1929.0
8504,4138.6128,2912.0
3469,186.424,505.0
1574,126.502,796.0
2101,1808.9786,2596.0
5814,283.6308,1809.0
4511,5773.1518,3077.0
3059,1310.2944,1180.0
601,1565.9616,3132.0
3519,2087.283,1868.0
4,994.7052,755.0
2805,3302.368,2625.0
5175,981.3892,665.0
3535,2994.7684,3304.0
7552,2773.057,2675.0
8086,3825.6868,3300.0
5332,101.2016,-384.0
2894,1384.1982,3016.0
2411,312.2602,998.0
6872,1765.7016,2164.0
2587,4517.453,2715.0
6729,3338.987,3076.0
8041,326.242,855.0
1511,1713.7692,2260.0
3862,1691.7978,2235.0
1592,3110.6176,3061.0
368,1286.3256,3157.0
5395,1737.738,1809.0
4177,3516.7556,2788.0
8089,3307.6944,3901.0
7982,2059.9852,1789.0
8399,284.9624,406.0
775,607.8754,1926.0
7212,3436.1938,4148.0
6801,1406.1696,1321.0
4693,197.0768,-404.0
572,2770.3938,2429.0
4882,1032.6558,1514.0
3578,2528.7084,2187.0
1242,3769.7596,3047.0
2422,2099.9332,1550.0
99,1314.2892,3009.0
4622,463.3968,39.0
6133,2731.1116,3167.0
1826,1148.505,1297.0
4351,2482.1024,2420.0
7094,255.6672,990.0
1301,3502.108,2686.0
1814,317.5866,-151.0
3696,439.428,756.0
6991,2502.7422,1830.0
5911,824.9262,1744.0
4246,1693.7952,1962.0
672,1308.297,1595.0
3064,1608.5728,1589.0
6809,4731.1748,3745.0
2396,3073.9986,2464.0
8074,2416.854,3791.0
4972,355.5372,1604.0
972,314.2576,811.0
6792,3124.5994,2514.0
5725,830.9184,1025.0
1264,1096.5726,1933.0
7035,2826.321,2984.0
6216,1105.228,1715.0
7356,974.0654,1612.0
7272,2659.871,2675.0
2230,2720.4588,2196.0
2910,1411.496,2134.0
6030,2390.8878,2065.0
1513,4006.7844,1935.0
8327,3012.0792,2365.0
7333,585.904,310.0
3914,1545.9876,1516.0
3681,1518.024,1107.0
2027,1657.842,1807.0
6469,769.6648,1002.0
3622,711.0744,975.0
8023,4165.2448,3862.0
6882,223.7088,63.0
5101,219.0482,1661.0
3245,6291.81,3229.0
3263,3318.3472,3697.0
5399,2802.3522,1808.0
8034,416.125,1359.0
883,387.4956,919.0
1502,1707.777,938.0
349,2554.0088,2441.0
7771,2388.8904,2645.0
721,3499.4448,3540.0
374,809.6128,703.0
890,1565.9616,1945.0
7849,567.2616,2804.0
8354,1539.9954,2544.0
2770,291.6204,463.0
302,5895.659,2478.0
2468,5668.6212,4024.0
5133,2587.9646,3123.0
5016,2864.9374,3331.0
1677,577.9144,1492.0
504,2876.256,2702.0
4282,3630.6074,2736.0
2779,2603.278,3919.0
6297,2227.101,2259.0
2191,521.9872,633.0
467,2067.309,1389.0
6583,1669.8264,2316.0
7500,644.4944,2442.0
1328,5321.0736,3441.0
5268,1323.6104,2839.0
578,4655.2736,3644.0
4101,575.2512,1202.0
5546,1980.755,2839.0
2609,3344.9792,3366.0
3826,2969.468,2091.0
575,1267.0174,1751.0
3172,2889.572,1765.0
6534,1821.6288,1973.0
4109,2297.01,2293.0
8114,223.7088,1096.0
7686,1249.0408,2480.0
1263,2373.577,1750.0
2178,1607.2412,1549.0
2730,2470.118,3763.0
2672,1203.7664,2299.0
7489,614.5334,872.0
7976,2504.7396,3625.0
6004,1667.829,1864.0
4499,3075.996,2296.0
5405,2929.52,2741.0
1283,1581.275,1028.0
4698,782.9808,711.0
6688,5888.3352,3838.0
7086,392.822,1008.0
6635,1012.016,1316.0
7420,1551.9798,2724.0
8249,3578.675,3449.0
822,4086.0146,3846.0
587,2324.9736,2925.0
312,2390.8878,1713.0
4828,1547.3192,1545.0
1354,1921.4988,2289.0
2709,1018.674,764.0
4248,3648.584,2663.0
6998,3235.788,2403.0
4030,1318.284,1872.0
2888,2167.179,1688.0
5834,141.8154,380.0
3460,1965.4416,3811.0
3768,207.0638,1416.0
399,1037.3164,935.0
2788,3688.532,2834.0
3225,3605.307,3468.0
6625,1138.518,1346.0
2968,2143.876,2252.0
3276,207.7296,-113.0
1928,1897.53,1953.0
7667,2253.0672,2082.0
1119,767.0016,1051.0
2168,798.96,928.0
4685,3355.632,3022.0
5547,1794.331,2643.0
1886,5976.2208,3858.0
3623,2972.1312,2278.0
2483,3153.2288,2840.0
7594,99.2042,-240.0
4634,215.7192,1422.0
1247,829.5868,1214.0
4710,2830.3158,3269.0
933,367.5216,1077.0
18,2303.668,2848.0
3427,2918.8672,2890.0
3045,2224.4378,2608.0
2967,1362.2268,1970.0
4439,407.4696,953.0
5318,540.6296,732.0
2080,1576.6144,3063.0
6269,4436.8912,3670.0
1358,2516.724,3947.0
496,2348.9424,2828.0
1870,1685.8056,2385.0
4761,2817.6656,1800.0
4376,195.7452,-174.0
5739,2087.283,2751.0
2223,188.4214,1072.0
4281,259.662,2126.0
593,587.2356,763.0
4207,1981.4208,3246.0
7865,2984.1156,2718.0
2756,679.116,538.0
1198,1177.1344,2309.0
4479,2804.3496,3202.0
2825,186.424,644.0
4012,180.4318,928.0
1500,2628.5784,2049.0
6224,761.0094,1411.0
6143,787.6414,1843.0
5797,1605.9096,1451.0
5571,2566.659,2662.0
4580,2570.6538,2998.0
7954,1384.1982,942.0
1667,5608.6992,3571.0
7916,1544.656,1273.0
2724,511.3344,1020.0
2441,1332.9316,1253.0
7467,850.8924,2082.0
1554,4153.9262,3692.0
5520,3301.7022,1945.0
6611,223.7088,-592.0
5938,1549.3166,1701.0
6963,923.4646,894.0
7819,1174.4712,1489.0
2275,4514.124,2458.0
2204,288.9572,333.0
1488,671.1264,1990.0
7180,2384.8956,2071.0
700,1298.31,2043.0
7611,1290.9862,2674.0
4019,123.8388,-729.0
5069,2656.542,2873.0
2526,3954.852,2257.0
3820,2703.148,3003.0
780,441.4254,434.0
865,2157.192,1883.0
4317,1853.5872,1777.0
3930,3159.8868,3514.0
475,1193.1136,1377.0
4296,3930.8832,2818.0
2525,599.22,1016.0
2436,908.817,2025.0
5813,1844.266,2812.0
3541,5522.811,2540.0
3004,850.8924,2106.0
1585,1102.5648,1357.0
4481,5690.5926,2487.0
5910,2285.0256,3121.0
4293,425.4462,907.0
7269,3325.671,1963.0
6821,5892.33,4148.0
1423,145.8102,-1065.0
8433,1813.6392,2368.0
7959,1393.5194,1734.0
5475,2085.2856,1629.0
4936,529.311,765.0
5532,2609.936,1629.0
6553,2450.144,2801.0
2229,4933.578,3254.0
624,4993.5,3826.0
4456,785.644,689.0
8183,1416.8224,1633.0
3419,1102.5648,1005.0
8490,487.3656,747.0
3191,2283.0282,3576.0
6091,3214.4824,2779.0
6925,3047.3666,3247.0
1451,1346.2476,3359.0
7110,2644.5576,3447.0
4227,3173.8686,2332.0
902,585.904,517.0
3880,182.4292,-549.0
6976,339.558,655.0
6118,2261.0568,2692.0
6083,1874.8928,2705.0
1197,3829.0158,2248.0
5006,1701.7848,2118.0
1244,1540.6612,2012.0
7127,539.298,1811.0
7244,287.6256,905.0
741,4733.838,4133.0
6893,1845.5976,3919.0
1622,1581.9408,2029.0
1489,177.7686,767.0
2677,3384.2614,2049.0
3671,2036.6822,1584.0
5259,1202.4348,1384.0
1447,141.1496,898.0
4299,2796.36,2971.0
7429,1046.6376,1929.0
1275,1162.4868,3080.0
2510,490.0288,1115.0
66,4865.6664,2601.0
6277,401.4774,502.0
3986,4250.4672,1729.0
1453,3731.809,3075.0
3572,2407.5328,2523.0
5492,2328.9684,1879.0
6124,1062.6168,1633.0
5704,1282.3308,3368.0
4865,856.8846,1243.0
7725,854.8872,2365.0
3650,1765.0358,2592.0
1327,3663.2316,2743.0
6207,4267.1122,3824.0
3916,1023.3346,890.0
1690,1294.3152,2476.0
3283,59.2562,-701.0
5024,1328.271,1544.0
4087,3916.2356,3436.0
7192,1267.0174,1584.0
7181,639.168,1529.0
3946,3485.463,3645.0
5255,4261.12,4428.0
8144,1569.9564,3876.0
7263,952.094,1585.0
7409,2828.3184,1852.0
5126,1635.8706,1904.0
6587,311.5944,-978.0
3565,644.4944,859.0
515,1393.5194,1616.0
2334,3672.5528,3399.0
5371,1427.4752,1348.0
4389,89.883,-274.0
6461,280.9676,342.0
3436,3874.2902,3671.0
485,2113.2492,2571.0
6906,6454.931,3915.0
7338,4910.275,4151.0
4483,1579.9434,3305.0
1847,314.2576,-475.0
6162,645.826,164.0
3193,4789.7652,3410.0
5581,3831.0132,2856.0
3134,2719.793,2253.0
5966,96.541,-511.0
5442,545.2902,911.0
6080,83.8908,-401.0
3527,932.12,737.0
4889,1829.6184,2222.0
2294,378.1744,951.0
6287,5747.1856,3353.0
6714,1911.5118,2510.0
3714,5299.768,3913.0
4895,1006.6896,1587.0
2075,749.025,1361.0
8200,4961.5416,3229.0
1253,2956.152,2092.0
1476,119.844,17.0
5017,3813.7024,3800.0
6598,1338.258,1665.0
8211,2741.0986,1902.0
7793,516.6608,1887.0
4167,508.6712,1974.0
4562,2065.3116,2974.0
1583,1808.3128,4055.0
2861,6048.793,3730.0
2222,1571.288,1346.0
1567,3095.97,3156.0
2269,4680.574,3444.0
1636,4122.6336,1765.0
227,153.134,556.0
4470,164.4526,564.0
5014,425.4462,236.0
4870,2059.9852,1490.0
5702,1118.544,1794.0
7099,1823.6262,2546.0
3013,735.709,940.0
6719,1374.2112,2567.0
5673,3243.7776,3518.0
1330,1744.396,1367.0
795,3095.97,2698.0
4860,722.393,1728.0
2640,1288.9888,2659.0
6744,2503.408,1916.0
341,539.298,1375.0
5534,719.064,1632.0
8227,341.5554,694.0
5505,3335.658,1883.0
5896,948.0992,1731.0
3694,438.0964,1058.0
685,5954.2494,3996.0
5097,1864.24,1763.0
4794,4488.1578,3080.0
4985,3475.476,2010.0
448,3147.9024,1952.0
3055,572.588,443.0
1288,1834.9448,2319.0
826,5182.5872,2715.0
759,419.454,242.0
7802,1444.1202,2635.0
2237,2311.6576,2350.0
6204,677.1186,1663.0
3574,1867.569,2485.0
1843,1468.089,2448.0
3243,777.6544,959.0
5630,386.8298,855.0
3118,4159.9184,2844.0
8499,2976.126,1530.0
5528,523.3188,2044.0
7318,101.8674,441.0
253,1877.556,2088.0
1570,5285.1204,4007.0
4369,1078.596,2693.0
7325,2816.334,2580.0
6070,1334.2632,1855.0
5218,591.2304,911.0
6025,166.45,801.0
2076,2516.724,1915.0
832,2251.7356,2928.0
3962,555.2772,2968.0
4614,123.8388,713.0
8311,2467.4548,2331.0
6011,1531.34,1220.0
588,3205.1612,2912.0
5114,351.5424,940.0
98,4363.6532,3376.0
1095,3383.5956,2563.0
7691,849.5608,619.0
4441,1286.3256,1563.0
2545,739.038,2040.0
2564,4060.7142,3277.0
4292,3782.4098,2520.0
483,520.6556,1938.0
328,3340.9844,3061.0
7285,1290.3204,2406.0
1691,1384.1982,2765.0
3410,4207.856,3859.0
1774,3787.0704,3487.0
3490,1687.1372,3840.0
7518,2577.9776,3560.0
5963,3398.2432,2204.0
2016,763.0068,1969.0
7359,3900.9222,1993.0
7543,5976.2208,3857.0
2708,4460.1942,3196.0
1227,2647.2208,2871.0
4988,615.1992,878.0
3602,856.8846,934.0
5744,3920.2304,3699.0
5189,2700.4848,3285.0
8444,482.0392,2957.0
3288,759.012,1870.0
1657,75.9012,464.0
5792,1022.6688,976.0
2748,1686.4714,1678.0
4572,1104.5622,1072.0
121,2085.9514,2557.0
7776,2366.919,3880.0
8239,67.9116,-1366.0
5096,1174.4712,1001.0
8395,5992.2,2818.0
6924,1102.5648,1303.0
5037,721.0614,795.0
8416,925.462,1389.0
1609,1787.0072,2654.0
2082,5257.1568,3038.0
1112,1544.656,2432.0
7888,5193.9058,2732.0
7309,193.082,-219.0
2983,4910.275,2821.0
582,2735.1064,2898.0
4184,1001.3632,1914.0
6159,697.0926,1742.0
1046,759.012,1109.0
1226,426.112,975.0
4007,3353.6346,2442.0
1056,2345.6134,2845.0
2339,1528.011,1790.0
6748,1797.66,2994.0
2699,3621.952,3515.0
5452,2189.1504,1369.0
4716,3182.524,2466.0
1532,1641.8628,2761.0
7577,2163.1842,1969.0
5691,3254.4304,3832.0
4238,1018.674,890.0
1402,768.999,794.0
5529,1094.5752,768.0
6989,1049.9666,974.0
993,2836.308,2353.0
821,3338.3212,2381.0
3563,801.6232,943.0
6558,837.5764,948.0
2665,2139.2154,2574.0
