,y_test,prediction
6744,2503.408,2024.5574754411232
341,539.298,1322.4521305150024
5534,719.064,3135.901851246435
8227,341.5554,716.4900992953886
5505,3335.658,1923.1927554278047
5896,948.0992,1888.576990696985
3694,438.0964,975.711910139969
685,5954.2494,2759.127716339705
5097,1864.24,1359.2806102591328
4794,4488.1578,3202.546056867465
4985,3475.476,1984.5585744814948
448,3147.9024,2144.803804857096
3055,572.588,2121.678954995786
1288,1834.9448,2181.1767338616155
826,5182.5872,2991.827986696038
759,419.454,2071.487537672063
7802,1444.1202,2594.638179204996
2237,2311.6576,2404.016733203233
6204,677.1186,3111.9698884258196
3574,1867.569,2610.134507514213
1843,1468.089,2561.502027231661
3243,777.6544,716.4900992953886
5630,386.8298,765.1739779713331
3118,4159.9184,3166.945235613204
8499,2976.126,1572.7086725431027
5528,523.3188,3093.600650147133
7318,101.8674,716.4900992953886
253,1877.556,2014.4627441753255
1570,5285.1204,3490.5978180174116
4369,1078.596,2572.913290475321
7325,2816.334,2519.8021823721433
6070,1334.2632,1863.5960852798346
5218,591.2304,716.4900992953886
6025,166.45,2291.1176190325295
2076,2516.724,2007.7059893405387
832,2251.7356,1989.4346378062912
3962,555.2772,3018.7795735615737
4614,123.8388,716.4900992953886
8311,2467.4548,2333.0733313933656
6011,1531.34,1241.1793029345054
588,3205.1612,1725.460387051619
5114,351.5424,716.4900992953886
98,4363.6532,2243.9435284793212
1095,3383.5956,2429.543840188892
7691,849.5608,716.4900992953886
4441,1286.3256,1324.2332858266182
2545,739.038,2128.228495137077
2564,4060.7142,3368.1405190124106
4292,3782.4098,2575.1593650700715
483,520.6556,3093.600650147133
328,3340.9844,2094.7842038317567
7285,1290.3204,1153.6919243684345
1691,1384.1982,3160.9609141697683
3410,4207.856,3297.412829807692
1774,3787.0704,2303.834230596376
3490,1687.1372,3423.0557986192202
7518,2577.9776,3468.6833978815066
5963,3398.2432,2317.236683296034
2016,763.0068,2010.2347258291077
7359,3900.9222,1979.4562189200387
7543,5976.2208,3458.2900650177157
2708,4460.1942,3275.0876059496572
1227,2647.2208,3014.0915911677666
4988,615.1992,722.0948025737199
3602,856.8846,986.4184637330146
5744,3920.2304,3334.094477084387
5189,2700.4848,3109.2170174434705
8444,482.0392,1957.4626783560711
3288,759.012,716.4900992953886
1657,75.9012,716.4900992953886
5792,1022.6688,994.6938947029366
2748,1686.4714,1366.579371622595
4572,1104.5622,765.1739779713331
121,2085.9514,2556.8009872055377
7776,2366.919,3454.0745465327236
8239,67.9116,716.4900992953886
5096,1174.4712,765.1739779713331
8395,5992.2,2411.513180154194
6924,1102.5648,1355.993431114538
5037,721.0614,716.4900992953886
8416,925.462,1377.2779178839319
1609,1787.0072,2505.450109958714
2082,5257.1568,3177.6905070458706
1112,1544.656,1170.8905971149234
7888,5193.9058,2688.915624401208
7309,193.082,1363.3968354438935
2983,4910.275,3109.696589435861
582,2735.1064,3172.1963456363683
4184,1001.3632,3181.0544225166664
6159,697.0926,3089.2726999142815
1046,759.012,2864.9073879893667
1226,426.112,716.4900992953886
4007,3353.6346,2381.1208398836056
1056,2345.6134,2944.9120830478832
2339,1528.011,1620.9217261980186
6748,1797.66,2683.6360247132584
2699,3621.952,3240.844525660086
5452,2189.1504,1303.3497911530214
4716,3182.524,2578.026637910163
1532,1641.8628,3158.955495644955
7577,2163.1842,1817.512826531429
5691,3254.4304,3448.6516566155765
4238,1018.674,765.1739779713331
1402,768.999,716.4900992953886
5529,1094.5752,2458.8498435158317
6989,1049.9666,765.1739779713331
993,2836.308,2140.748059574766
821,3338.3212,2321.3377087447366
3563,801.6232,774.2054037664474
6558,837.5764,716.4900992953886
2665,2139.2154,1280.1689602251697
1241,3115.944,1861.8805417781186
7375,1557.972,1563.591547015198
8155,687.1056,765.1739779713331
3244,722.393,1624.189406564249
212,2636.568,3491.672208537913
2735,2656.542,3232.2927144602836
2870,1407.5012,1548.4817602135922
7038,1030.6584,1963.2016359716579
4333,2856.282,1384.9040798048247
5623,3645.255,3458.2900650177157
1049,1808.3128,3461.1155733067076
8407,575.2512,2050.551175248652
6619,2316.984,3181.1494367751316
1482,4138.6128,3252.8974252567396
455,2897.5616,2639.2024169261504
5501,1644.526,2569.4181375796143
1033,2253.0672,2945.937652367046
852,2691.8294,3156.136764497902
5230,1921.4988,2376.080179799794
3816,1436.7964,765.1739779713331
688,4318.3788,3171.8202251370003
1384,1747.725,1285.273060186609
5698,1334.2632,1871.214742199531
665,450.0808,716.4900992953886
2570,3643.2576,3242.501231954493
2420,998.7,3461.1155733067076
256,259.662,718.3902508828886
5982,194.4136,716.4900992953886
5885,2993.4368,3011.316501664871
7015,1575.2828,2140.0225082605234
5518,2463.46,1536.3043798092901
3542,5512.824,3303.7322365602286
2919,1058.622,2404.557626601837
7273,412.796,1623.9785609190121
5615,2375.5744,2298.990472067719
3678,3135.918,1714.7831179515615
264,1764.37,2654.158015245141
1163,1341.587,1691.9406759491824
1200,1151.1682,2547.1339060129735
6270,959.4178,1293.0617763738287
1813,3681.874,3304.4538565816765
6111,1668.4948,2120.9379552913756
3182,1142.5128,1320.940601436155
2727,3504.1054,2998.2514702161097
6355,1737.738,3093.374578679702
2932,5715.2272,3245.561745892847
7706,577.2486,716.4900992953886
3489,1789.6704,1889.3461030396418
3981,585.904,784.4873540861389
1830,1468.089,716.4900992953886
2782,256.333,3134.4252711845124
4640,4326.3684,3452.1226047680993
2103,5768.4912,3335.021883129408
525,5416.9488,3319.6451453535365
758,4592.0226,3155.910453366816
6774,564.5984,1935.9063264970434
1766,3125.931,3130.2318595596407
7775,3757.1094,3283.2614277727776
1168,2519.3872,1859.6547367590163
4064,1989.4104,3446.3453830691888
2155,4701.8796,3213.7274551615387
6103,3935.5438,2633.288158643038
1958,2343.616,1624.9521432092556
7847,4211.185,2607.6207204027214
3761,495.3552,1907.9229912472924
4867,3924.891,3454.0745465327236
3196,1603.9122,2380.2804246015517
3831,1560.6352,3223.6560485390987
7675,2109.2544,3302.2539987053547
1932,123.8388,836.0572362102073
533,3299.7048,2514.662022098204
4061,428.7752,1689.7499306582627
4409,878.856,1294.0198517820438
6180,295.6152,716.4900992953886
2624,846.8976,716.4900992953886
3822,1754.383,771.9260424965298
6643,3773.7544,2413.729180259929
8256,1358.232,2394.106952121118
1065,143.8128,716.4900992953886
4380,2976.7918,2645.4647109665466
4302,3338.987,3229.4900801916538
5248,3709.8376,3256.9805016662417
4703,1901.5248,2520.608344105746
7062,2475.4444,3241.1137768716935
6205,4727.18,3308.0601867930814
2816,4769.1254,2570.1884245692054
3983,466.06,1936.882514107085
8105,1155.8288,1283.4503083409793
6908,5564.7564,3267.62785865163
7941,79.2302,1258.5846658107555
8224,3984.1472,3459.0013449933263
6582,767.0016,829.3051716850106
298,942.7728,1260.5899492422186
2580,3629.2758,2447.8610942700743
1277,874.8612,716.4900992953886
5092,229.701,1170.8905971149234
4257,190.4188,1370.3645390054494
505,407.4696,716.4900992953886
2812,617.8624,1253.659997578532
3188,834.9132,1149.9208768937851
5545,4344.345,2662.7956360921658
981,6042.135,2511.8053810412284
591,3643.2576,2402.83575859019
8412,2203.798,3404.399221667354
512,4380.2982,3307.55115250715
107,2530.7058,2125.699758648508
3452,1109.2228,2484.611208919413
6843,583.2408,1364.982260530594
6130,3115.944,2649.6011519358162
5493,1221.0772,2565.952725125973
1525,1644.526,2582.269983557205
6516,1937.478,3143.6804683402047
3267,4586.0304,3209.414177868343
6564,3690.5294,2599.068511587485
1898,3002.0922,1896.0888452557813
625,1691.7978,3414.5123299013767
6894,2080.625,1288.569448018441
5555,1557.972,1993.2331055250913
6007,4195.8716,2704.9547741099564
678,2870.9296,1954.7998473693892
5444,6207.9192,2408.4671457801833
4980,4811.7366,2390.321981602763
1649,4257.1252,3020.7649372637434
2044,805.618,716.4900992953886
6339,976.7286,1694.6120782674473
7803,3036.048,3153.991685749005
1340,1850.924,3113.3984458183627
5635,3661.9,2245.5020426417827
8203,3209.156,2517.666525306983
720,554.6114,1253.731103903979
5835,732.38,716.4900992953886
3295,1314.2892,820.9435836594325
4982,3367.6164,3123.192702027531
4435,2581.9724,3150.2004457557946
3859,308.9312,716.4900992953886
3559,199.74,716.4900992953886
564,4418.2488,3329.3365539697425
668,1270.3464,1619.6380749269551
4316,1794.331,2355.6829923014016
3785,2281.6966,1458.5836140794001
1867,209.727,2949.2129120846525
3529,5546.114,2385.039831900762
400,717.7324,718.3902508828886
6551,2609.936,1379.7650441428934
4925,47.2718,716.4900992953886
4455,1284.994,2113.2484113990085
1414,3420.8804,3152.9195842434438
5373,3819.0288,2531.5931350017845
1562,3101.2964,3052.425985519095
3429,3418.883,3460.029791469681
6914,1340.2554,2123.7668831055253
1607,419.454,716.4900992953886
2443,1278.336,2530.9671939155082
7017,1336.2606,2413.5421759955234
3076,187.7556,1375.9457187389492
3739,964.0784,2055.4025321609165
6824,1211.756,1290.0979661230815
2734,4848.3556,3212.7280667180194
4784,2061.3168,3467.110406501953
6054,579.246,1855.6654867329582
7407,3545.385,3460.029791469681
1172,2251.7356,2083.857444461649
2865,1629.8784,1669.919308652812
8502,3020.0688,3376.3120016641806
1348,6353.0636,3489.083984757027
4792,2444.8176,2351.1514718292983
7636,575.2512,716.4900992953886
2412,4845.0266,3459.788923476619
7646,790.9704,716.4900992953886
4415,5219.872,3029.9624985916807
4048,2090.612,1717.8036217788685
5877,4915.6014,3321.36223937237
7252,4161.25,2351.912325137368
5404,447.4176,3111.9698884258196
7084,2277.036,1255.4250797273517
1190,2328.3026,2403.553303860693
6915,2510.066,1388.1214618291542
2372,3803.0496,2674.4701339409285
284,573.2538,2919.6116079733624
848,1178.466,1260.2786416341282
2884,3020.0688,2054.3801643374186
3372,4228.4958,2241.281444392927
4903,1794.331,2567.7659471004963
5836,3271.7412,3296.89007946114
3456,4133.2864,3489.083984757027
3998,529.311,1760.7259993285254
3716,2548.6824,1968.7068870485205
6601,319.584,1719.1899020091691
4388,1378.206,1354.3614243245352
1755,2342.9502,3312.0810927354596
59,892.172,2342.823058238509
5671,822.263,2332.925807260526
3710,2451.4756,2597.1697251367914
7403,183.7608,1306.6266435458842
6292,1457.4362,2065.3872380734238
7731,1076.5986,1392.375706444676
6677,4119.9704,2313.259258788098
5979,1727.751,1788.1158744017462
5536,1845.5976,1316.1745888928833
4552,400.8116,784.4873540861389
1770,1956.1204,1139.0875411057452
2022,2087.9488,1153.6919243684345
1477,540.6296,716.4900992953886
1303,253.004,2010.6058755646775
3829,3568.688,2644.838253886374
2020,3083.9856,2103.4539874099737
272,1929.4884,1315.6406548806665
7091,2885.5772,2152.306767305055
6406,3085.3172,3373.0124305937024
5049,502.0132,716.4900992953886
1781,2087.9488,2267.213014264424
8045,3515.424,2368.7128984511696
7265,1480.0734,716.4900992953886
2062,253.6698,1302.7701842355957
461,759.012,716.4900992953886
1415,3844.995,3460.029791469681
2193,1062.6168,2661.6043514788075
6115,2612.5992,2309.488623335036
647,2478.7734,2344.2030805346158
1343,2021.3688,3029.9624985916807
8318,316.9208,2254.8203642267736
6797,1238.388,1620.9217261980186
164,2769.728,3187.091061506893
4458,2245.0776,3136.085802741344
4343,1038.648,1584.1003712964196
2944,157.1288,716.4900992953886
1121,593.2278,1008.8873409741436
7413,1733.7432,1283.4503083409793
7551,3229.7958,2298.5748845878275
4887,1749.7224,2202.0701020720785
7104,768.999,716.4900992953886
4475,3395.58,3431.619163774031
2726,2556.672,2357.058171071557
1214,1713.7692,2167.9858603804328
3783,4074.696,2601.960722287086
5157,1800.3232,3308.3395905691978
5829,2687.8346,3341.1352860228053
2889,1737.738,1393.2329045786755
3391,2376.906,2049.7978618668485
7065,2749.754,3271.2576328253845
181,988.713,3246.5188984824536
4356,3579.3408,2023.1500214100765
2519,982.055,716.4900992953886
1832,5785.802,3307.7531425026077
2276,206.398,1572.1600472924797
3566,3323.0078,2344.2030805346158
3365,3048.6982,2528.5110949345076
2466,1800.3232,3296.5499546457686
1580,319.584,765.1739779713331
5753,1662.5026,2361.9384083351133
2481,1192.4478,2065.3872380734238
220,1995.4026,726.8773336941056
3774,3271.0754,3225.587725928219
656,938.778,3013.281175532412
7623,739.038,1046.9132296866235
429,848.895,722.0948025737199
2493,4687.232,3328.3748071072355
2597,1186.4556,1688.8436667362414
1543,78.5644,716.4900992953886
920,50.6008,716.4900992953886
5915,1264.3542,2039.3531662388068
8398,1367.5532,1719.1899020091691
3239,3693.8584,3247.165280265173
6470,4152.5946,3107.4182808477867
4701,2220.443,1364.982260530594
4909,127.1678,1923.0411818558364
944,1549.9824,3100.6711081145763
1131,211.7244,1652.097690822666
7363,1071.938,716.4900992953886
4576,1955.4546,2645.94404873438
1157,3048.6982,2516.225450421868
1625,2267.049,2269.875098350818
6704,195.7452,2936.4852941678796
755,669.129,716.4900992953886
4045,3089.312,3276.2215529678365
3742,2570.6538,3491.6835998544384
7178,2836.308,3150.588760491464
5510,1597.92,2518.7531114931076
361,2756.412,1838.3315141659855
2933,3119.9388,1988.7519524174554
7235,627.1836,1614.4475017769123
6265,1584.604,2462.408268989905
7064,2380.9008,3116.7884945030296
7006,3904.917,3492.383488513524
2363,4101.328,3146.9186501436543
4600,4602.6754,2201.5163294130216
2232,3123.9336,3136.8447901153386
6862,165.7842,765.1739779713331
5191,1301.639,1211.9920082440951
6514,2376.906,2526.821959085685
825,1267.0174,1778.4731799031342
4606,4660.6,3296.6820519389757
5914,2343.616,2064.069743893171
6669,1670.4922,1997.4016685355477
3702,48.6034,716.4900992953886
46,2428.8384,2474.015784439078
8120,1471.418,771.9260424965298
90,369.519,2049.8318924534556
1820,2862.94,1904.4320834850491
2296,1061.951,716.4900992953886
4367,5201.2296,2595.8162333868713
2633,690.4346,716.4900992953886
2566,1832.2816,3261.6458639330226
8176,809.6128,1462.9543604617593
2457,5099.3622,3212.7280667180194
7137,822.263,820.9435836594325
3202,539.298,731.401250978061
5787,3866.9664,1936.9117303270334
5764,3315.0182,3461.416218180725
1128,1506.0396,1947.370851642134
3915,210.3928,3044.355020457163
4946,2143.876,2426.046136068463
1568,2173.1712,2028.729365771175
5280,1428.141,1361.8419285597472
7133,117.1808,802.7784824161638
2973,870.8664,2368.899902715575
8436,527.3136,716.4900992953886
4759,1304.968,716.4900992953886
5235,2648.5524,1247.0602354114853
2084,5652.642,2972.0821547523005
5738,1078.596,733.8042864228145
3466,2816.334,2309.2413076556772
2303,5660.6316,3262.1742755598625
6535,4165.2448,2704.9547741099564
4047,2516.724,1384.9811298583074
3818,2807.0128,2566.4067086783894
1028,145.8102,2130.219457167034
1115,4029.4216,3458.2900650177157
1833,1985.4156,2074.5044705104683
2245,473.3838,722.0948025737199
5142,1510.0344,2628.0124802235364
5111,2916.204,2382.225400360838
2639,3038.7112,3431.76387424354
6043,677.1186,3321.086800498619
2542,1211.756,1312.381652268445
4807,1874.8928,3424.091767630583
7509,2543.356,1957.4626783560711
3284,428.7752,1628.0247949747825
4342,2516.724,2024.5574754411232
4920,249.0092,3170.5934841831727
8514,468.7232,765.1739779713331
5161,1534.0032,1370.093703280115
2120,1713.7692,1360.835517143279
3095,529.311,2337.238299141722
1039,1850.924,1377.5777255289522
4868,3691.1952,2381.4658982915043
6082,4963.539,2106.0277514131612
1839,363.5268,2689.8753685527195
7354,1644.526,994.6938947029366
1773,687.1056,765.1739779713331
7932,647.1576,1819.829221215155
8000,4454.202,2372.2083962012343
7135,5688.5952,2668.3675624625694
929,3099.9648,3095.543270922586
5377,985.384,2050.918724865811
6863,982.7208,2602.6598371940236
4879,2752.4172,3316.938633672533
7440,1869.5664,2356.3229959703845
141,1693.7952,1681.4401370688774
8270,1937.478,3155.4556292579114
401,426.112,1290.8338665382391
7257,5536.7928,3157.164635624379
3934,1901.5248,2487.5529658735227
6112,858.882,2665.8710678381985
408,1890.2062,1900.793313230225
3660,559.272,716.4900992953886
2817,243.6828,716.4900992953886
3943,3327.6684,2519.336602253197
7488,1249.0408,1305.0630247669042
4683,6327.7632,3310.9482333280503
112,176.437,2337.983770305315
1373,5426.27,3378.4803761575295
602,1054.6272,1942.4240615313618
5206,388.1614,716.4900992953886
2975,2025.3636,3302.8693613983046
1353,2463.46,2106.850991468032
5506,3265.749,3248.3538699432856
5592,3435.528,3337.114380080426
4942,2221.1088,3120.681379036364
2055,37.2848,716.4900992953886
4563,4697.8848,3424.0450463355937
336,3339.6528,1616.9493924662997
173,3969.4996,2647.7089800917747
7522,4097.3332,3335.021883129408
6378,1846.9292,1374.8421012764813
2309,1960.1152,1985.7507993995987
3849,1525.3478,763.6501930905666
7043,992.7078,2155.142662026998
2214,2936.178,3214.5040628621264
1106,708.4112,716.4900992953886
8449,571.2564,2990.620169448377
5033,3052.0272,1987.9983534412324
7893,2556.672,1607.3444330001485
4515,4379.6324,2387.025444564018
8306,2093.941,2008.258107976729
4066,2467.4548,2344.2030805346158
7567,395.4852,3038.607940967517
6653,1132.5258,1942.997643950698
4692,4119.9704,2402.4939162885003
4795,1382.2008,1949.367631847465
6992,1406.1696,1305.8369174119828
1634,2816.334,2536.0976202461525
4445,2246.4092,2503.0945761053144
675,3896.2616,2566.139729390378
3648,3257.7594,2504.3927244999227
8116,71.9064,716.4900992953886
4671,1599.9174,799.6898581478558
7705,2143.876,3211.8313971944863
4000,703.0848,716.4900992953886
2745,1229.0668,1363.0228357572203
7393,3696.5216,3307.7531425026077
7061,105.8622,1677.4431489001458
2874,1518.024,1449.3556567197388
2478,1356.2346,3255.97428777399
6225,1416.8224,1299.3563070217406
5137,2516.724,2443.8858514357653
2072,1662.5026,2445.594351679993
6023,1492.0578,765.1739779713331
7460,3705.8428,2546.341998195942
8282,1640.5312,796.1056674442143
6255,873.5296,765.1739779713331
699,593.2278,3275.213571807158
5108,4567.388,2369.301131932257
6503,1255.6988,771.9260424965298
1796,828.921,765.1739779713331
2700,778.986,1255.4250797273517
7497,1956.1204,1207.2409962114414
7708,4832.3764,3328.5989989336085
3036,1833.6132,1766.7403124412112
1536,2320.9788,2570.22123905045
6341,256.9988,3147.6722789964683
4518,1041.977,2997.7608310346172
6314,3433.5306,2027.4243418770077
6929,3149.234,2132.2617990294298
2670,1611.236,2583.6130378158855
4733,1618.5598,2127.256877501301
3308,4647.284,3306.066436219518
5651,1340.2554,2113.6063157209333
8093,1358.8978,1592.3416430463494
3335,2821.6604,3444.8315498088045
3567,3350.3056,3260.0581067393837
2681,1486.7314,3116.4131725212583
2133,1431.47,2324.4509550538005
5833,1627.2152,1932.8517080846668
7820,649.8208,1256.9535978319923
2720,2698.4874,1987.9983534412324
2195,165.1184,1283.4503083409793
2799,3928.8858,3129.572225532495
2840,152.4682,2198.59017341486
7041,1644.526,2600.0598846662715
3265,1659.1736,3308.0601867930814
6790,1018.674,1554.4984194183423
1895,2836.308,3231.7485040782553
1546,2050.664,1568.5917301972254
3487,1158.492,1395.4202231926167
4585,1376.2086,1658.6941208243893
2160,1108.557,3425.120369979637
7405,1398.18,2132.2617990294298
7077,736.3748,718.3902508828886
3708,683.1108,1858.7998734037458
4250,1358.232,1353.1377322979513
2450,2836.308,3312.0810927354596
1164,4819.0604,3442.9394916924953
1094,2163.1842,1888.943635198542
2903,596.5568,1136.670453728168
2943,575.2512,2907.7118104361375
2207,755.0172,1281.921790236339
4206,4637.9628,2650.0206809469323
6081,713.7376,716.4900992953886
548,2094.6068,1372.2810218940565
2197,1504.0422,2652.1262513746583
4487,755.0172,716.4900992953886
4782,306.268,2394.83681462137
1557,1462.0968,2029.2239832456837
4939,1265.02,2121.233976025623
5252,1126.5336,2864.9073879893667
8438,3034.0506,2136.4939372866584
6307,3010.7476,2567.1508054325377
6452,910.8144,1785.1309258473898
5679,2596.62,1658.095399090572
6072,190.4188,1365.9469598928001
257,193.082,1386.2471831484022
8020,1214.4192,2339.4430289224383
7524,3295.71,2163.7590378329314
8122,2648.5524,1530.7872058062903
3158,5800.4496,3299.953474232172
4911,3588.662,2390.5739872047275
3878,3677.2134,2668.5937526246876
5871,129.831,1932.8691024209713
1350,369.519,2037.4064586708732
6296,247.6776,1923.0411818558364
5654,3515.424,2342.0761687173376
5644,1612.5676,3302.078192074473
4863,335.5632,1846.174002587758
7548,1534.0032,968.9598456147722
7034,1436.7964,1848.7279968075363
4816,4483.4972,2672.758053355201
4604,3139.9128,1324.1630953641682
7138,652.484,716.4900992953886
8090,161.7894,771.9260424965298
540,56.593,765.1739779713331
1752,216.385,716.4900992953886
1055,2874.9244,2588.4089330474594
6996,143.8128,1931.2014310908737
3938,3705.177,1658.6941208243893
2382,782.315,2505.806136505075
2177,479.376,1905.4399954713072
8008,2743.7618,3311.8385214504415
425,5642.655,3476.318488059506
2602,3006.087,2029.9498511444915
2169,3062.0142,2311.5426459607534
6017,213.056,3040.8965490519845
1961,4119.3046,2390.6881199282066
2960,3731.809,3249.889696125699
5973,1348.245,1319.3402858081304
1234,872.198,1290.8338665382391
3156,1725.7536,3205.5853745658237
5930,1737.738,1841.221826296344
6999,2094.6068,2566.1699311995476
7810,2003.3922,1996.1438567689097
6174,922.7988,716.4900992953886
658,1166.4816,3074.000177915019
3587,986.7156,1159.3085801851337
4084,2543.356,3460.029791469681
7010,5591.3884,2355.0245148731306
5372,191.0846,2911.0739763519505
4801,3237.1196,1991.0410941926393
4216,1747.0592,3260.2014216334546
7417,994.7052,1811.4620224154442
7427,884.1824,3062.154611960307
662,3057.3536,3212.4265678796182
1519,3755.112,2479.483727291039
2029,1347.5792,976.244867261491
4287,2741.0986,1989.4346378062912
5035,978.726,2386.8736232678184
5706,701.7532,716.4900992953886
959,1737.738,765.1739779713331
2017,756.3488,2894.8254381954553
1439,2246.4092,2508.0505306099258
37,1609.9044,1927.879453342154
4018,3392.9168,2020.2274212717925
5195,1438.128,1322.4521305150024
5830,1695.7926,3189.5764421801036
7559,2093.2752,2392.7669622754106
1359,965.41,1395.4202231926167
4609,1049.9666,765.1739779713331
4890,1181.795,3307.55115250715
3409,2546.685,2206.067622858731
8146,1691.7978,3418.7278483863684
5085,2916.204,3455.701841236829
1845,189.0872,1355.993431114538
6412,1557.972,1942.997643950698
4403,170.4448,1285.144284164352
6690,2247.075,1305.136117671165
5249,670.4606,716.4900992953886
3526,473.3838,722.0948025737199
4509,210.3928,1691.9406759491824
951,2892.2352,2142.150953316334
751,3435.528,2655.0749303512803
3106,2365.5874,1928.9841750866462
126,1137.1864,1305.9926781636088
7179,2042.6744,2493.9466324008013
4812,91.8804,716.4900992953886
1935,1607.2412,1356.1402782882858
6660,4035.4138,3314.0416818360723
4737,1896.1984,2125.096024166536
8290,371.5164,716.4900992953886
4092,647.1576,2396.185907227808
5565,3555.372,3455.529409120176
7172,3155.892,3256.9805016662417
7382,1611.236,2357.2905349416556
4452,3705.177,2606.7276531680914
6552,2082.6224,2124.585381455575
571,559.272,1357.179765441059
4601,3695.19,3112.726453661066
7661,1693.7952,1688.3728598500354
1747,974.0654,722.0948025737199
4082,1686.4714,1386.1881509636369
7934,1419.4856,1702.4209599341114
2408,189.0872,716.4900992953886
7466,277.6386,1371.435004418889
2950,697.0926,3101.043127664315
1091,2503.408,2484.4778937127035
1985,1705.7796,3312.0810927354596
7036,3555.372,3460.029791469681
5201,3894.93,2488.5388050844613
927,1569.9564,1317.169172985307
8305,4354.9978,2106.0277514131612
1784,4138.6128,2408.200762288852
6342,4587.362,2679.079857795002
122,186.424,1354.992446827118
7245,517.3266,2347.1536370019635
3010,4762.4674,3291.4931591106492
4178,653.1498,3411.916216172204
1783,2364.9216,2382.225400360838
1478,4211.185,2399.2482663030974
7366,2498.0816,1300.0916746907924
7025,6076.0908,3493.1860417982975
5864,1201.769,987.6356742295646
4097,1445.4518,1776.3512481503399
3843,249.0092,1942.997643950698
493,731.0484,3142.6865847004096
5424,2484.7656,3152.5964764541886
7331,2458.1336,3010.7841624634584
4587,3159.8868,2438.1758397080953
1405,2492.7552,3272.0450269411654
6213,1428.141,1357.695185172432
1027,830.9184,990.5503489096851
7882,1438.128,2726.3630185023567
1468,205.0664,1700.2052439002803
4947,296.281,790.2557339617796
3808,3185.1872,3491.0027523748386
6329,1351.574,1398.8023923194785
1331,2536.698,3423.0557986192202
7481,572.588,1815.6250190059657
6652,715.0692,1959.5830886649328
3977,3795.06,3307.7531425026077
7937,2362.9242,3099.5076669606556
7190,1948.1308,1558.732504285036
1364,476.047,716.4900992953886
807,1867.569,1999.8713993695833
3422,1843.6002,2127.239088239114
4176,2628.5784,1356.1402782882858
1541,3091.9752,3300.740165444971
8031,246.346,2037.4064586708732
6085,401.4774,716.4900992953886
8368,1800.3232,1901.5864121353088
8109,3153.2288,3116.0668744815816
1368,4471.5128,3220.8657490350147
7845,1120.5414,2000.6054688004615
2370,73.238,716.4900992953886
4548,1328.271,987.6356742295646
2297,1004.0264,1255.4250797273517
7887,179.766,2720.07111490664
3257,890.8404,2257.4580729669424
5645,2077.296,2600.6710248771797
6739,871.5322,1971.1798578229927
5707,910.8144,716.4900992953886
3892,2821.6604,3285.3576192449455
595,2223.772,1870.9624520172445
4663,3207.8244,1392.375706444676
1572,1773.6912,2186.3626326729554
22,1587.2672,3253.3511743242916
6086,2404.8696,2681.674057983436
5687,2773.057,2561.446815551204
3371,2277.036,1930.527444183568
5419,866.8716,2187.518994759726
2963,397.4826,1945.9375009944445
6945,5238.5144,2898.242967791213
6254,3735.138,2625.492115233615
3683,3528.74,2643.525762386992
4959,111.8544,716.4900992953886
6533,243.6828,1987.8833441877293
605,489.363,1372.2810218940565
1464,1923.4962,3197.1417594103764
1552,1304.968,3000.513319570873
3634,1601.249,2130.876485978491
7534,624.5204,716.4900992953886
4115,2237.088,998.8257798796072
6544,932.12,1379.7650441428934
6605,1125.202,716.4900992953886
1732,3779.0808,2637.7770758740767
5067,4136.6154,3268.9324735299997
7268,2189.8162,1391.9488334198634
5828,1577.946,2514.370954918
892,3115.944,1957.4626783560711
4638,540.6296,716.4900992953886
1077,1088.583,3422.8579715537303
7754,1118.544,716.4900992953886
8133,431.4384,1717.32967894547
4364,1411.496,2665.3506697445405
6597,1480.7392,1351.8742980655736
7478,788.973,3147.6722789964683
3649,5681.2714,3157.1378760164807
8507,515.995,1616.2007902176558
2473,367.5216,2017.7054786968201
2395,2020.0372,771.9260424965298
8209,3075.996,1642.8037707077851
4449,778.986,1285.273060186609
6321,413.4618,716.4900992953886
6610,758.3462,716.4900992953886
607,1665.8316,1305.0630247669042
2594,1685.8056,2059.0677543664324
7813,109.1912,771.9260424965298
3551,2352.9372,820.9435836594325
7362,369.519,1923.0411818558364
3924,1896.1984,3457.485302467306
2962,774.9912,3134.4252711845124
2308,640.4996,716.4900992953886
4859,1438.128,1253.731103903979
880,1174.4712,990.5503489096851
7123,131.8284,2052.735702951004
1090,1765.7016,2378.9778101349475
3677,543.2928,716.4900992953886
6829,3349.6398,3152.9195842434438
7444,499.35,722.0948025737199
490,151.8024,2176.6272088176756
3385,3962.8416,2091.3434903180128
8178,4013.4424,3002.233758378157
6088,5946.9256,3297.0037462729692
1504,5522.811,3107.3625344168513
2201,1223.0746,1789.726477898855
4592,399.48,716.4900992953886
3052,3709.8376,3460.029791469681
1921,117.8466,1815.7195090773032
382,2251.7356,1943.7183230513172
8247,1577.946,1749.4258594976181
7177,1697.79,1471.208685418832
3932,1145.176,765.1739779713331
7872,988.713,1323.7514788490441
8461,4165.2448,2977.196142418516
3165,2348.9424,3275.5835036429194
7473,1838.2738,2594.3758654684243
5742,3419.5488,3337.1489249472397
1758,108.5254,1848.414117794482
5745,1997.4,1299.7949252986136
2574,2607.2728,1857.1069388318765
7447,2693.8268,3241.4770003934354
2738,1861.5768,2405.35407893369
6816,2395.5484,2589.387473457035
7862,5022.7952,2147.2284132908953
886,452.744,716.4900992953886
